source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd
,0,137.9455,-33.521399999999986,other_deposit,,FISHERMAN BAY,DEPOSIT,SA,Sea shells / shell grit,17.56842041015625,-88.56283,-940.8957
Yeoval,1,148.65425878837246,-32.7006352963489,positive,,,,,,264.1039123535156,-100.950165,346.01276
,0,141.820164562476,-27.29875520389208,blank_area,GA.GeologicProvince.529511,,,,,-20.600967407226562,-111.60942,43.60906
Whitewash,1,150.90838581833967,-24.787804995945823,positive,,,,,,150.6434326171875,-103.3456,-1693.121
Halls Creek (Bommie deposit),1,127.45682458157444,-18.42035070757005,positive,,,,,,154.47293090820312,-180.30017,-1063.7493
,0,121.2784,-31.19119999999991,other_deposit,,Scahill Gravel,mineral deposit,WA,Gravel,-253.8834686279297,-587.47485,-1317.2936
,0,116.12949999999998,-21.11779999999993,other_deposit,,Susan Palmer (Balmoral Southern Block),mineral deposit,WA,"Unspecified/Unknown, Iron, Magnetite",306.192138671875,266.11578,3019.3706
,0,129.42169301301698,-21.417466169871705,blank_area,GA.GeologicProvince.468269,,,,,394.8556823730469,47.866093,5527.2666
Caravel (Bindi and Dasher),1,116.6425385081937,-30.96479637283792,positive,,,,,,-86.81842803955078,-321.64676,-1272.8373
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.00195088647763,-32.91763391916909,positive,,,,,,114.23343658447266,-159.78926,-292.08417
,0,115.25820000000002,-30.699499999999976,other_deposit,,Woolka Rd Lot 3157 Cooljarloo,mineral deposit,WA,"Limesand, Agricultural Lime",-291.7051696777344,-228.86194,-674.069
,0,126.15929229084207,-26.087573052828272,blank_area,GA.GeologicProvince.466902,,,,,-479.6712341308594,-884.11176,-2968.8892
Bank,1,146.7713052857204,-20.15048175477102,positive,,,,,,282.99462890625,85.841446,-3392.4988
,0,146.93396627977512,-24.84323775228187,blank_area,GA.GeologicProvince.529302,,,,,169.625244140625,-270.88074,-217.29112
,0,117.3371,-31.314000000000025,other_deposit,,Bulagin,mineral deposit,WA,Salt,-243.5200958251953,-495.78793,-1374.1157
,0,149.64718235332126,-28.38384793734327,blank_area,GA.GeologicProvince.27354,,,,,42.14623260498047,-149.25867,-236.86751
,0,129.9300769174552,-20.931168100253988,blank_area,GA.GeologicProvince.467255,,,,,-30.500917434692383,-363.09543,1883.9596
,0,137.29300584064967,-17.465021189780867,blank_area,GA.GeologicProvince.529556,,,,,-56.89744186401367,-246.84544,-544.96344
,0,126.67744155678996,-22.9009760076853,blank_area,GA.GeologicProvince.468269,,,,,-224.7841339111328,-559.56256,222.3603
Barrabas Creek,1,146.77939504412498,-20.11560251656321,positive,,,,,,293.84649658203125,99.51957,-2067.7153
,0,148.0705,-24.118499999999948,other_deposit,,OPALS GALORE,OPERATING MINE,QLD,Opal,309.1938171386719,19.099813,-322.8027
,0,121.4824,-33.26,other_deposit,,Williams Road Lot 1531 Lort River,mineral deposit,WA,"Caliche, Gravel, Unspecified/Unknown",-386.20794677734375,-549.88153,-1164.7208
,0,146.05444205117908,-21.04083136468345,blank_area,GA.GeologicProvince.20489,,,,,354.5254821777344,105.04445,682.0424
Beaks Mountain,1,147.62285735453713,-19.99609758259717,positive,,,,,,468.3080139160156,379.9025,1339.0282
,0,123.69405095726108,-23.60689467730981,blank_area,GA.GeologicProvince.466191,,,,,-450.0876770019531,-774.1297,-982.9326
,0,115.9327,-31.328599999999952,other_deposit,,Gingin North Glauconite,mineral deposit,WA,Glauconite,-1033.3934326171875,-1129.871,-5658.8325
,0,117.6885,-32.40890000000007,other_deposit,,Guinness - Jubuk,mineral deposit,WA,Kaolin,-133.82676696777344,-395.76932,-619.8883
,0,117.1095,-32.93989999999998,other_deposit,,Quarry Rd Lot 202 Minigin,mineral deposit,WA,"Aggregate - undifferentiated, Dolerite",111.1705551147461,-152.51515,-408.66113
,0,117.5364,-32.11650000000004,other_deposit,,Horsley Road Gravel,mineral deposit,WA,Gravel,-112.52857208251953,-363.57178,-195.01176
Moonmera,1,150.38354716944244,-23.532528965766275,positive,,,,,,342.04248046875,240.80373,-2925.6233
,0,134.15869103404083,-25.567423006241967,blank_area,GA.GeologicProvince.22078,,,,,-196.95697021484375,-490.43292,-190.46835
Bank,1,146.72849380816166,-20.13164819605097,positive,,,,,,339.218017578125,133.59766,-380.8285
GRP314,1,148.05578276704455,-32.933609240809304,positive,,,,,,101.18051147460938,-181.71797,-1554.8535
,0,142.3835544439208,-31.59423182634831,blank_area,GA.GeologicProvince.529801,,,,,-9.30107307434082,-157.7784,-2356.0093
,0,114.2196,-26.260399999999983,other_deposit,,Carbla Point Coquinite,mineral deposit,WA,Limestone,-172.11500549316406,-225.98093,-1246.2854
Kangiara,1,148.77864464922092,-34.59616458955181,positive,,,,,,67.9680404663086,-418.30728,-553.17706
,0,138.1972126215778,-25.809302729164468,blank_area,GA.GeologicProvince.529302,,,,,-95.76889038085938,-124.6162,-490.90662
,0,128.10980929199496,-24.19507808848339,blank_area,GA.GeologicProvince.22078,,,,,-361.39251708984375,-767.5167,-429.23343
,0,152.673,-25.25590000000001,other_deposit,,MORRIS ROAD,OPERATING MINE,QLD,Sand - undifferentiated,251.4776153564453,253.96063,-2072.9666
,0,136.6014399575077,-20.14755006006323,blank_area,GA.GeologicProvince.529556,,,,,163.90895080566406,-60.716,-251.71109
,0,136.07538980659135,-21.279825359415945,blank_area,GA.GeologicProvince.468041,,,,,50.4260368347168,-218.97878,-450.50916
Copper Hills,1,119.96945191424534,-21.649659179808364,positive,,,,,,-65.5801010131836,-361.18283,-243.2739
Mag H1,1,147.4557230270181,-34.29638447207352,positive,,,,,,248.39154052734375,3.6380827,1906.32
Kitticoola,1,139.1083381716713,-34.877346643312976,positive,,,,,,-3.313272714614868,-125.215546,-221.7086
,0,117.84610000000002,-23.31839999999998,other_deposit,,Channar Southern Detritals,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",36.831668853759766,-383.03644,921.6657
,0,146.0125040435083,-24.033020201857056,blank_area,GA.GeologicProvince.20489,,,,,84.79238891601562,-244.76442,-500.53766
,0,129.41926253012005,-23.59543399502843,blank_area,GA.GeologicProvince.466901,,,,,-429.17822265625,-859.2377,-1485.1777
Netley Hill,1,140.04744960706034,-32.836660278998,positive,,,,,,-191.88075256347656,-413.14542,-5518.649
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.0066999584715,-32.923278260068464,positive,,,,,,108.99815368652344,-165.57907,-1320.4789
,0,117.5751,-26.963900000000034,other_deposit,,W15 - Madoonga,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Titanium dioxide, Alumina, Iron",40.911842346191406,-371.35135,2762.742
Ben Mohr,1,148.84739882861027,-21.3056081945666,positive,,,,,,194.45204162597656,25.774845,-2048.8936
Mount Angelo,1,127.49058927699411,-18.43976398152812,positive,,,,,,150.37098693847656,-182.62056,-521.6789
,0,122.07405439330024,-21.05851925592783,blank_area,GA.GeologicProvince.466191,,,,,193.62965393066406,-30.902203,1082.6792
,0,118.983,-26.34849999999999,other_deposit,,Killara (Lst),mineral deposit,WA,Limestone,-321.5622863769531,-799.20184,-1771.1758
Monza,1,147.3738962014858,-34.2184031671403,positive,,,,,,269.8386535644531,35.749226,581.2745
,0,133.85857056473412,-15.89297169933665,blank_area,GA.GeologicProvince.468269,,,,,3.37880539894104,-159.05727,-955.6357
,0,124.1440599814648,-30.707962424158723,blank_area,GA.GeologicProvince.556275,,,,,237.83938598632812,21.101934,2510.7014
,0,148.1704,-24.09060000000004,other_deposit,,SPRINGSURE,OPERATING MINE,QLD,Unspecified/Unknown,382.10113525390625,123.72924,1069.6829
,0,117.2978,-33.217499999999994,other_deposit,,Piesse Rd Piesseville Sand 1 / Great Southern Quarries,mineral deposit,WA,Sand - undifferentiated,40.13383102416992,-217.83788,59.464836
,0,139.1549,-34.33719999999999,other_deposit,,CRITTENDEN,MINE,SA,"Clay, Barite",118.71537780761719,-45.904617,-510.01898
Yeppoon,1,150.70718831167233,-22.954942092474035,positive,,,,,,162.81451416015625,130.70988,-1202.026
,0,138.8887,-30.57929999999998,other_deposit,,MOUNT SERLE NO.2,MINE,SA,Barite,244.82479858398438,-22.20275,-997.2482
,0,139.9187731506614,-26.21052209014587,blank_area,GA.GeologicProvince.529551,,,,,-102.51994323730469,-147.839,222.90692
Whitewash,1,150.87678507763698,-24.80288709335001,positive,,,,,,129.99288940429688,-131.25862,-2968.5234
,0,150.09564630306485,-25.41062677362769,blank_area,GA.GeologicProvince.530059,,,,,223.70005798339844,-26.043152,-397.9536
,0,134.3757,-33.174699999999966,other_deposit,,BAIRD BAY,MINE,SA,"Sand - undifferentiated, Silica sand",,-299.37592,-506.85477
,0,136.0475,-33.56389999999996,other_deposit,,LOCK EAST,deposit,SA,Coal - undifferentiated,-155.3028564453125,-257.14053,-6479.2773
,0,116.37869999999998,-20.94700000000003,other_deposit,,Maitland River Area A,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron, Magnetite",-50.07466125488281,-79.24898,-512.462
,0,152.2182,-26.656300000000005,other_deposit,,EASTERN BRANCH ROAD,OPERATING MINE,QLD,Unspecified/Unknown,343.84539794921875,76.50103,219.06725
,0,120.3606,-23.394,other_deposit,,Eastern Zone - Caramulla South,mineral deposit,WA,Iron,-331.64483642578125,-811.8689,-1786.5675
,0,122.92966948176742,-21.666527931902408,blank_area,GA.GeologicProvince.466191,,,,,116.57099914550781,-124.06933,483.4408
,0,152.8232,-26.99659999999999,other_deposit,,BRACALBA,OPERATING MINE,QLD,Unspecified/Unknown,241.9723663330078,129.2319,-4128.1953
Mt. Poole,1,152.37026797196242,-29.833595609023654,positive,,,,,,199.10035705566406,-274.83737,-1259.8309
,0,147.6617,-23.41360000000005,other_deposit,,JOHN,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",392.7723693847656,132.72383,-725.5248
,0,122.55083111469006,-25.43192706669308,blank_area,GA.GeologicProvince.466896,,,,,-335.4421081542969,-761.05347,-1717.3389
Peak Hill,1,148.24536725955113,-32.747299618128885,positive,,,,,,182.37814331054688,-120.47582,-209.83304
,0,129.51795944338872,-26.77017374486612,blank_area,GA.GeologicProvince.467262,,,,,328.1823425292969,-145.36833,923.6886
,0,116.5267,-28.358599999999942,other_deposit,,Yalgoo Gravel pit 3 / Main Roads,mineral deposit,WA,Gravel,-222.60504150390625,-517.76154,-4354.255
,0,135.01551456312438,-22.384028040529326,blank_area,GA.GeologicProvince.364771,,,,,88.56835174560547,-327.71463,382.08694
Kingswood,1,148.0039724887093,-32.376381907685065,positive,,,,,,174.88616943359375,-75.10639,-3091.9062
Bowen Park,1,148.81806815819488,-33.31216530255626,positive,,,,,,280.7016296386719,-188.99146,1395.2012
,0,121.7915,-28.962499999999984,other_deposit,,PAS 5/2,Mine - Openpit,WA,"Nickel, Cobalt",23.54804801940918,-336.70325,3037.6787
,0,142.0755103853486,-25.975095853592272,blank_area,GA.GeologicProvince.529511,,,,,-287.1264953613281,-393.55093,-1352.6881
,0,116.8918,-22.48410000000004,other_deposit,,Eliwana Morning Star,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",27.675579071044922,-349.3103,-3184.71
Woolshed,1,147.4314653091773,-34.32461315897265,positive,,,,,,252.74603271484375,12.197067,2556.6165
,0,138.6632960264763,-24.72660758764642,blank_area,GA.GeologicProvince.512258,,,,,162.86605834960938,103.80362,800.36914
,0,126.5631226564077,-17.147063461853307,blank_area,GA.GeologicProvince.468269,,,,,157.9779052734375,-206.13902,-594.30945
,0,141.4829,-22.9422,other_deposit,,COATHWORTH MINE,OPERATING MINE,QLD,Opal,140.9525604248047,-11.600422,-1350.7952
,0,131.8444782734756,-19.97660115371982,blank_area,GA.GeologicProvince.468269,,,,,-300.9398193359375,-583.8809,-718.92993
Carangera,1,149.2768894539042,-33.390776761998254,positive,,,,,,81.7098159790039,-521.5032,-3343.432
Riverhead,1,150.76891391920535,-24.033090782552087,positive,,,,,,191.68795776367188,40.989765,-952.6639
Endeavour E-28,1,148.08933988573244,-32.95437868500618,positive,,,,,,177.2005157470703,-95.06286,3192.7388
Allendale,1,148.19380137153527,-32.55887849798565,positive,,,,,,211.84535217285156,-68.26695,-442.67886
Yiddah,1,147.37012634062333,-34.04470712435276,positive,,,,,,249.4054718017578,21.24634,28.690754
Tartana project,1,144.22556247199523,-16.95518609993757,positive,,,,,,193.73423767089844,-74.62746,-694.52057
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.04823992418835,-32.91451045835464,positive,,,,,,110.82331085205078,-171.93153,-1618.058
Whitewash,1,150.88632479302507,-24.77981208878057,positive,,,,,,132.10450744628906,-128.28387,-2862.4492
Homer,1,147.3348530418897,-34.18649462166645,positive,,,,,,273.425048828125,43.291477,1165.4415
Central Cowal,1,147.45076019581327,-33.6311762706554,positive,,,,,,166.82220458984375,-50.59016,692.2815
Caravel (Bindi and Dasher),1,116.59615624630356,-30.979117343881708,positive,,,,,,-51.560638427734375,-280.73862,-1170.5223
,0,118.4144,-30.6095,other_deposit,,Jouerdine,mineral deposit,WA,"Quartz - undifferentiated, Unspecified/Unknown",-244.6940155029297,-576.1671,-1105.8701
Halls Creek (Bommie deposit),1,127.4581306802967,-18.46566995456521,positive,,,,,,145.59317016601562,-204.37761,-1327.5829
Kangiara,1,148.7615103061851,-34.63076222387858,positive,,,,,,48.102333068847656,-435.4548,-1459.5431
,0,133.72825604710914,-23.76133211049196,blank_area,GA.GeologicProvince.22078,,,,,-741.1333618164062,-1271.9861,-3056.9133
,0,139.3427919394371,-24.56972653300009,blank_area,GA.GeologicProvince.529302,,,,,89.4636001586914,17.536686,-2103.2788
,0,144.1967889209124,-22.36032634882621,blank_area,GA.GeologicProvince.20489,,,,,93.97686767578125,-120.61913,526.2915
,0,138.4077,-32.87739999999997,other_deposit,,J.M. CAREY,MINE,SA,"Clay, Kaolin",65.46713256835938,-210.30672,27.932825
,0,144.6816867308975,-20.076317208208124,blank_area,GA.GeologicProvince.20489,,,,,244.25401306152344,-279.13266,-634.42786
,0,116.5128,-20.785200000000003,other_deposit,,Maitland River Sand / KE Envir Group,mineral deposit,WA,"Sand - construction, Sand - undifferentiated",-167.01422119140625,-242.5063,-1510.8136
,0,138.03648783808313,-21.936289131940544,blank_area,GA.GeologicProvince.467256,,,,,53.59062194824219,-121.59902,-606.3794
,0,122.1668,-31.5278,other_deposit,,Creekside - Creekside North,mineral deposit,WA,"Tantalum pentoxide, Tantalum",-286.8958435058594,-562.4212,545.26117
,0,117.9394,-31.608099999999936,other_deposit,,Baandee / Hawthorn Modelling Works (70),mineral deposit,WA,Gypsum,-313.9108581542969,-582.65594,-1611.3074
,0,124.76397705178378,-23.557503619523896,blank_area,GA.GeologicProvince.466205,,,,,-115.2452392578125,-459.71725,203.87541
,0,145.74064232711478,-28.948583813636446,blank_area,GA.GeologicProvince.20489,,,,,101.20100402832031,-26.040257,667.5096
,0,124.76353192768678,-21.591724595197267,blank_area,GA.GeologicProvince.468269,,,,,-265.1493225097656,-543.9027,-860.2037
,0,138.5831,-34.91229999999997,other_deposit,,MONTEFIORE HILL,MINE,SA,Coal - undifferentiated,-66.50450897216797,-140.53181,2658.5996
,0,147.4535,-41.90039999999998,other_deposit,,Meadowbank,deposit,TAS,Bauxite,98.53958892822266,-187.01588,-2069.409
,0,145.6403,-41.73199999999996,other_deposit,,Farrell Mackintosh,deposit,TAS,Lead,-50.482852935791016,-338.44638,-8008.854
,0,115.15609999999998,-21.706300000000024,other_deposit,,Onslow Salt Condenser Ponds,mineral deposit,WA,Salt,246.650634765625,258.6659,1103.2288
,0,138.4762,-30.780100000000026,other_deposit,,BELTANA NO.2,MINE,SA,Barite,201.67759704589844,-21.499382,722.31573
Endeavour E-28,1,148.0092587524492,-32.95162511213286,positive,,,,,,88.36508178710938,-189.6601,-1840.0049
GRP314,1,148.04688152887996,-32.93977901815749,positive,,,,,,93.29898071289062,-186.4552,-2558.48
,0,115.5108,-30.94480000000004,other_deposit,,Gabys Peak,mineral deposit,WA,"Diatomite, Unspecified/Unknown",-937.6055908203125,-933.86945,-3087.667
,0,123.71831166756216,-25.90313057874976,blank_area,GA.GeologicProvince.466901,,,,,-263.3127136230469,-671.4566,-910.1993
Temora Group (porphyry),1,147.4617293934799,-34.32309816879323,positive,,,,,,239.19598388671875,-4.4183836,1959.6459
,0,119.3126,-22.731700000000032,other_deposit,,Iron Valley Stage 1,mineral deposit,WA,Iron,-137.9866943359375,-611.79474,396.2586
,0,136.2055,-33.79499999999999,other_deposit,,TERRA LEEN,MINE,SA,Gypsum,-48.34626770019531,-142.51968,-2453.365
,0,127.9630629523971,-24.310465523991912,blank_area,GA.GeologicProvince.364772,,,,,-365.281494140625,-781.25714,-1103.3195
,0,125.75368110682454,-19.50465842606834,blank_area,GA.GeologicProvince.468269,,,,,-148.67587280273438,-342.3131,-702.26495
,0,125.1335887680903,-27.52621088291912,blank_area,GA.GeologicProvince.22115,,,,,-311.4989013671875,-681.793,-614.53406
,0,135.52105940441822,-26.586669610328823,blank_area,GA.GeologicProvince.20489,,,,,-461.4890441894531,-581.10315,-1541.9482
Bowen Park,1,148.84689905861305,-33.351284478370935,positive,,,,,,271.48443603515625,-206.97534,470.82877
,0,147.29269502776242,-32.7445607507799,blank_area,GA.GeologicProvince.559178,,,,,42.6110954284668,-176.4194,-875.40784
,0,120.926,-30.486,other_deposit,,WABMINES AMB2320,mineral deposit,WA,Gravel,-170.64735412597656,-529.9502,1018.69434
,0,126.56831234006668,-19.132845828378954,blank_area,GA.GeologicProvince.467194,,,,,65.41310119628906,-178.44827,742.1844
Riverhead,1,150.7613581817878,-24.058453070276737,positive,,,,,,191.49916076660156,26.585138,-3271.2283
,0,119.20350000000002,-31.124300000000066,other_deposit,,Morlands Find Common Opal,mineral deposit,WA,Opal,-164.5225067138672,-510.85406,4827.767
,0,137.92818795819198,-25.120204990966457,blank_area,GA.GeologicProvince.529801,,,,,-104.46617126464844,-157.51215,-357.35623
Ben Mohr,1,148.8962131913458,-21.286771120199457,positive,,,,,,165.565673828125,13.244807,-1624.5591
,0,128.7517,-28.771300000000057,other_deposit,,Zephyr,mineral deposit,WA,"Unspecified/Unknown, Heavy minerals, Leucoxene, Ilmenite, Zircon",-579.0020141601562,-840.8825,-123.8583
,0,139.24278637183644,-26.05716320995636,blank_area,GA.GeologicProvince.20489,,,,,-21.48084831237793,-52.861786,652.9332
,0,133.44699198683236,-16.399079014383563,blank_area,GA.GeologicProvince.468269,,,,,-57.06070327758789,-251.19977,-406.74692
,0,116.3871,-31.90460000000001,other_deposit,,Goods Road East - Chidlow / Tuma,mineral deposit,WA,"Sand - undifferentiated, Gravel, Clay",29.354400634765625,-153.25134,-277.07883
,0,119.467,-32.81979999999996,other_deposit,,Lake Gulson,mineral deposit,WA,Gypsum,-261.4288635253906,-564.67633,-1336.0602
,0,143.95440752238,-28.40258976682861,blank_area,GA.GeologicProvince.529302,,,,,-65.42005920410156,-196.7433,-1625.1743
,0,126.2031970785786,-26.96102637993158,blank_area,GA.GeologicProvince.466901,,,,,-474.8556823730469,-855.76587,54.70704
Cadia East-Cadia Far East,1,149.0063034035336,-33.460194816300714,positive,,,,,,338.0272521972656,-184.43445,301.1742
,0,137.5747,-35.93310000000003,other_deposit,,D'ESTREE,MINE,SA,Limesand,92.9874496459961,136.877,1332.8862
,0,140.33439808440983,-27.092996584110345,blank_area,GA.GeologicProvince.529801,,,,,-113.13065338134766,-155.62457,-97.380104
Kelly,1,119.87819554508354,-21.763063648034933,positive,,,,,,-173.8478546142578,-508.4074,-2333.8591
